id,max_quality,cost,capital,pur,price,period,lag_price,lag_qv,lag_pur,lag_capital,diff_price,diff_qv,diff_pur,diff_capital
32,12.0,47.8,3.18,0,48.8,18,94.13,5.0,0.0,38.83,-45.33,7.0,0.0,-35.65
33,45.0,97.27,-751.3399999999999,0,0.0,18,66.69,20.0,0.0,7.7,-66.69,25.0,0.0,-759.04
34,21.0,42.02,29.13,0,43.02,18,82.52,12.0,0.0,36.06,-39.49999999999999,9.0,0.0,-6.930000000000003
35,36.0,42.27,16.86,0,43.27,18,39.64,12.0,0.0,2.59,3.6300000000000026,24.0,0.0,14.27
36,15.0,50.27,8.47,0,51.27,18,74.17,21.0,0.0,14.43,-22.9,-6.0,0.0,-5.959999999999999
37,10.0,41.25,10.52,0,42.25,18,14.3,42.0,1669.0,15153.43,27.95,-32.0,-1669.0,-15142.91
38,12.0,56.53,56.87,0,57.53,18,90.46,20.0,0.0,24.4,-32.92999999999999,-8.0,0.0,32.47
39,28.0,57.97,18.64,0,58.97,18,103.31,2.0,0.0,4.61,-44.34,26.0,0.0,14.030000000000001
40,26.0,95.79,1.3,0,96.79,18,79.52,14.0,0.0,24.01,17.27000000000001,12.0,0.0,-22.71
41,3.0,32.05,20.38,0,33.05,18,39.77,6.0,0.0,47.85,-6.720000000000006,-3.0,0.0,-27.470000000000002
42,4.0,67.66,18.39,0,68.66,18,2.87,37.0,324.0,10766.28,65.78999999999999,-33.0,-324.0,-10747.890000000001
43,27.0,60.72,21.94,0,61.72,18,94.66,22.0,0.0,18.35,-32.94,5.0,0.0,3.59
44,37.0,57.56,11.73,0,58.56,18,84.0,21.0,0.0,58.03,-25.439999999999998,16.0,0.0,-46.3
45,27.0,36.16,16.95,0,37.16,18,25.83,8.0,0.0,41.99,11.329999999999998,19.0,0.0,-25.040000000000003
46,33.0,71.28,3.44,0,72.28,18,77.19,29.0,0.0,4.09,-4.909999999999997,4.0,0.0,-0.6499999999999999
47,6.0,69.56,2.43,0,70.56,18,73.39,8.0,0.0,3.39,-2.8299999999999983,-2.0,0.0,-0.96
48,7.0,57.4,4.45,0,58.4,18,22.76,10.0,0.0,1.82,35.64,-3.0,0.0,2.63
49,14.0,75.81,6.78,0,76.81,18,2.16,9.0,3.0,52.60000000000001,74.65,5.0,-3.0,-45.82000000000001
0,30.0,1.31,2208.42,195,2.31,19,51.27,15.0,0.0,8.47,-48.96,15.0,195.0,2199.9500000000003
1,29.0,0.34,1849.09,6,1.34,19,8.11,7.0,0.0,47.14,-6.77,22.0,6.0,1801.9499999999998
2,3.0,57.81,19.69,0,58.81,19,33.7,18.0,0.0,5.37,25.11,-15.0,0.0,14.32
3,6.0,116.71,5.14,0,117.71,19,94.13,9.0,0.0,2.08,23.58,-3.0,0.0,3.0599999999999996
4,15.0,0.4,2398.05,0,1.4,19,68.26,17.0,0.0,38.13,-66.86,-2.0,0.0,2359.92
5,5.0,93.13,38.83,0,94.13,19,16.740000000000002,25.0,0.0,31.64,77.38999999999999,-20.0,0.0,7.189999999999998
6,24.0,87.6,14.4,0,88.6,19,48.8,12.0,0.0,3.18,39.8,12.0,0.0,11.22
7,20.0,65.69,7.7,0,66.69,19,0.0,45.0,0.0,-751.3399999999999,66.69,-25.0,0.0,759.04
8,12.0,81.52,36.06,0,82.52,19,43.02,21.0,0.0,29.13,39.49999999999999,-9.0,0.0,6.930000000000003
9,12.0,38.64,2.59,0,39.64,19,43.27,36.0,0.0,16.86,-3.6300000000000026,-24.0,0.0,-14.27
10,21.0,73.17,14.43,0,74.17,19,42.25,10.0,0.0,10.52,31.92,11.0,0.0,3.91
11,45.0,14.31,18384.59,1622,15.31,19,76.81,14.0,0.0,6.78,-61.5,31.0,1622.0,18377.81
12,14.0,78.52,24.01,0,79.52,19,58.97,28.0,0.0,18.64,20.549999999999997,-14.0,0.0,5.370000000000001
13,2.0,102.31,4.61,0,103.31,19,96.79,26.0,0.0,1.3,6.519999999999996,-24.0,0.0,3.3100000000000005
14,10.0,21.76,1.82,0,22.76,19,33.05,3.0,0.0,20.38,-10.289999999999996,7.0,0.0,-18.56
15,8.0,72.39,3.39,0,73.39,19,68.66,4.0,0.0,18.39,4.730000000000004,4.0,0.0,-15.0
16,29.0,76.19,4.09,0,77.19,19,61.72,27.0,0.0,21.94,15.469999999999999,2.0,0.0,-17.85
17,9.0,1.16,52.60000000000001,0,2.16,19,58.56,37.0,0.0,11.73,-56.400000000000006,-28.0,0.0,40.870000000000005
18,21.0,89.44,13.51,0,90.44,19,37.16,27.0,0.0,16.95,53.28,-6.0,0.0,-3.4399999999999995
19,22.0,93.66,18.35,0,94.66,19,72.28,33.0,0.0,3.44,22.379999999999995,-11.0,0.0,14.910000000000002
20,33.0,9.92,10921.17,176,10.92,19,70.56,6.0,0.0,2.43,-59.64,27.0,176.0,10918.74
21,6.0,38.77,47.85,0,39.77,19,58.4,7.0,0.0,4.45,-18.629999999999995,-1.0,0.0,43.4
22,8.0,24.83,41.99,0,25.83,19,88.56,38.0,0.0,20.47,-62.730000000000004,-30.0,0.0,21.520000000000003
23,28.0,45.82,434.59,0,46.82,19,57.53,12.0,0.0,56.87,-10.71,16.0,0.0,377.71999999999997
24,24.0,28.13,6.91,0,29.13,19,69.67,16.0,0.0,93.21,-40.540000000000006,8.0,0.0,-86.3
25,16.0,68.67,93.21,0,69.67,19,29.13,24.0,0.0,6.91,40.540000000000006,-8.0,0.0,86.3
26,38.0,87.56,20.47,0,88.56,19,48.37,30.0,0.0,525.54,40.190000000000005,8.0,0.0,-505.06999999999994
27,7.0,7.11,47.14,0,8.11,19,1.34,23.0,26.0,2001.87,6.77,-16.0,-26.0,-1954.7299999999998
28,18.0,32.7,5.37,0,33.7,19,58.81,3.0,0.0,19.69,-25.11,15.0,0.0,-14.32
29,9.0,93.13,2.08,0,94.13,19,117.71,6.0,0.0,5.14,-23.58,3.0,0.0,-3.0599999999999996
30,17.0,67.26,38.13,0,68.26,19,1.4,14.0,0.0,2513.21,66.86,3.0,0.0,-2475.08
31,25.0,15.74,31.64,0,16.740000000000002,19,94.13,5.0,0.0,38.83,-77.38999999999999,20.0,0.0,-7.189999999999998
32,12.0,47.8,3.18,0,48.8,19,88.6,24.0,0.0,14.4,-39.8,-12.0,0.0,-11.22
33,45.0,97.27,-751.3399999999999,0,0.0,19,66.69,20.0,0.0,7.7,-66.69,25.0,0.0,-759.04
34,21.0,42.02,29.13,0,43.02,19,82.52,12.0,0.0,36.06,-39.49999999999999,9.0,0.0,-6.930000000000003
35,36.0,42.27,16.86,0,43.27,19,39.64,12.0,0.0,2.59,3.6300000000000026,24.0,0.0,14.27
36,15.0,50.27,8.47,0,51.27,19,74.17,21.0,0.0,14.43,-22.9,-6.0,0.0,-5.959999999999999
37,9.0,49.86,4.31,0,50.86,19,11.57,45.0,1774.0,16840.31,39.29,-36.0,-1774.0,-16836.0
38,12.0,56.53,56.87,0,57.53,19,6.54,25.0,0.0,2157.0,50.99,-13.0,0.0,-2100.13
39,28.0,57.97,18.64,0,58.97,19,103.31,2.0,0.0,4.61,-44.34,26.0,0.0,14.030000000000001
40,26.0,95.79,1.3,0,96.79,19,22.76,10.0,0.0,1.82,74.03,16.0,0.0,-0.52
41,3.0,32.05,20.38,0,33.05,19,73.39,8.0,0.0,3.39,-40.34,-5.0,0.0,16.99
42,4.0,67.66,18.39,0,68.66,19,77.19,29.0,0.0,4.09,-8.530000000000001,-25.0,0.0,14.3
43,27.0,60.72,21.94,0,61.72,19,2.16,9.0,0.0,52.60000000000001,59.56,18.0,0.0,-30.660000000000007
44,37.0,57.56,11.73,0,58.56,19,84.0,21.0,0.0,58.03,-25.439999999999998,16.0,0.0,-46.3
45,27.0,36.16,16.95,0,37.16,19,94.66,22.0,0.0,18.35,-57.5,5.0,0.0,-1.4000000000000021
46,33.0,71.28,3.44,0,72.28,19,4.640000000000001,30.0,199.0,10820.58,67.64,3.0,-199.0,-10817.14
47,6.0,69.56,2.43,0,70.56,19,39.77,6.0,0.0,47.85,30.79,0.0,0.0,-45.42
48,7.0,57.4,4.45,0,58.4,19,25.83,8.0,0.0,41.99,32.57,-1.0,0.0,-37.54
49,14.0,75.81,6.78,0,76.81,19,79.52,14.0,0.0,24.01,-2.7099999999999937,0.0,0.0,-17.23
0,27.0,1.26,2160.83,0,2.26,20,51.27,15.0,0.0,8.47,-49.010000000000005,12.0,0.0,2152.36
1,32.0,0.34,1848.39,136,1.34,20,43.27,36.0,0.0,16.86,-41.93,-4.0,136.0,1831.5300000000002
2,3.0,57.81,19.69,0,58.81,20,43.02,21.0,0.0,29.13,15.79,-18.0,0.0,-9.439999999999998
3,6.0,116.71,5.14,0,117.71,20,0.0,45.0,0.0,-751.3399999999999,117.71,-39.0,0.0,756.4799999999999
4,10.0,0.4,2245.98,0,1.4,20,33.7,18.0,0.0,5.37,-32.300000000000004,-8.0,0.0,2240.61
5,5.0,93.13,38.83,0,94.13,20,16.740000000000002,25.0,0.0,31.64,77.38999999999999,-20.0,0.0,7.189999999999998
6,24.0,87.6,14.4,0,88.6,20,68.26,17.0,0.0,38.13,20.33999999999999,7.0,0.0,-23.730000000000004
7,20.0,65.69,7.7,0,66.69,20,94.13,9.0,0.0,2.08,-27.439999999999998,11.0,0.0,5.62
8,12.0,81.52,36.06,0,82.52,20,50.86,9.0,0.0,4.31,31.659999999999997,3.0,0.0,31.750000000000004
9,12.0,38.64,2.59,0,39.64,20,48.8,12.0,0.0,3.18,-9.159999999999997,0.0,0.0,-0.5900000000000003
10,21.0,73.17,14.43,0,74.17,20,57.53,12.0,0.0,56.87,16.64,9.0,0.0,-42.44
11,47.0,8.29,20157.19,1863,9.29,20,61.72,27.0,0.0,21.94,-52.43,20.0,1863.0,20135.25
12,14.0,78.52,24.01,0,79.52,20,96.79,26.0,0.0,1.3,-17.27000000000001,-12.0,0.0,22.71
13,2.0,102.31,4.61,0,103.31,20,33.05,3.0,0.0,20.38,70.26,-1.0,0.0,-15.77
14,10.0,21.76,1.82,0,22.76,20,68.66,4.0,0.0,18.39,-45.89999999999999,6.0,0.0,-16.57
15,8.0,72.39,3.39,0,73.39,20,58.56,37.0,0.0,11.73,14.829999999999998,-29.0,0.0,-8.34
16,29.0,76.19,4.09,0,77.19,20,37.16,27.0,0.0,16.95,40.03,2.0,0.0,-12.86
17,9.0,1.16,52.60000000000001,0,2.16,20,72.28,33.0,0.0,3.44,-70.12,-24.0,0.0,49.16000000000001
18,21.0,89.44,13.51,0,90.44,20,70.56,6.0,0.0,2.43,19.879999999999995,15.0,0.0,11.08
19,22.0,93.66,18.35,0,94.66,20,58.4,7.0,0.0,4.45,36.26,15.0,0.0,13.900000000000002
20,31.0,5.1,10892.2,0,6.1,20,76.81,14.0,0.0,6.78,-70.71000000000001,17.0,0.0,10885.42
21,6.0,38.77,47.85,0,39.77,20,8.11,7.0,0.0,47.14,31.660000000000004,-1.0,0.0,0.7100000000000009
22,8.0,24.83,41.99,0,25.83,20,58.97,28.0,0.0,18.64,-33.14,-20.0,0.0,23.35
23,26.0,60.87,374.69,0,61.87,20,88.56,38.0,0.0,20.47,-26.690000000000005,-12.0,0.0,354.22
24,24.0,28.13,6.91,0,29.13,20,69.67,16.0,0.0,93.21,-40.540000000000006,8.0,0.0,-86.3
25,12.0,73.82,0.25,0,74.82,20,2.31,30.0,195.0,2208.42,72.50999999999999,-18.0,-195.0,-2208.17
26,38.0,87.56,20.47,0,88.56,20,1.34,29.0,6.0,1849.09,87.22,9.0,-6.0,-1828.62
27,7.0,7.11,47.14,0,8.11,20,58.81,3.0,0.0,19.69,-50.7,4.0,0.0,27.45
28,18.0,32.7,5.37,0,33.7,20,117.71,6.0,0.0,5.14,-84.00999999999999,12.0,0.0,0.23000000000000043
29,9.0,93.13,2.08,0,94.13,20,1.4,15.0,0.0,2398.05,92.72999999999999,-6.0,0.0,-2395.9700000000003
30,19.0,69.56,1.81,0,70.56,20,94.13,5.0,0.0,38.83,-23.569999999999993,14.0,0.0,-37.019999999999996
31,25.0,15.74,31.64,0,16.740000000000002,20,88.6,24.0,0.0,14.4,-71.85999999999999,1.0,0.0,17.240000000000002
32,12.0,47.8,3.18,0,48.8,20,66.69,20.0,0.0,7.7,-17.89,-8.0,0.0,-4.52
33,45.0,97.27,-751.3399999999999,0,0.0,20,82.52,12.0,0.0,36.06,-82.52,33.0,0.0,-787.3999999999999
34,21.0,42.02,29.13,0,43.02,20,39.64,12.0,0.0,2.59,3.3800000000000026,9.0,0.0,26.54
35,36.0,42.27,16.86,0,43.27,20,74.17,21.0,0.0,14.43,-30.9,15.0,0.0,2.4299999999999997
36,15.0,50.27,8.47,0,51.27,20,15.31,45.0,1622.0,18384.59,35.96,-30.0,-1622.0,-18376.12
37,9.0,49.86,4.31,0,50.86,20,29.13,24.0,0.0,6.91,21.73,-15.0,0.0,-2.6000000000000005
38,12.0,56.53,56.87,0,57.53,20,103.31,2.0,0.0,4.61,-45.78,10.0,0.0,52.26
39,28.0,57.97,18.64,0,58.97,20,22.76,10.0,0.0,1.82,36.209999999999994,18.0,0.0,16.82
40,26.0,95.79,1.3,0,96.79,20,73.39,8.0,0.0,3.39,23.400000000000006,18.0,0.0,-2.09
41,3.0,32.05,20.38,0,33.05,20,77.19,29.0,0.0,4.09,-44.14,-26.0,0.0,16.29
42,4.0,67.66,18.39,0,68.66,20,2.16,9.0,0.0,52.60000000000001,66.5,-5.0,0.0,-34.21000000000001
43,27.0,60.72,21.94,0,61.72,20,90.44,21.0,0.0,13.51,-28.72,6.0,0.0,8.430000000000001
44,38.0,55.25,1.32,0,56.25,20,94.66,22.0,0.0,18.35,-38.41,16.0,0.0,-17.03
45,27.0,36.16,16.95,0,37.16,20,10.92,33.0,176.0,10921.17,26.239999999999995,-6.0,-176.0,-10904.22
46,33.0,71.28,3.44,0,72.28,20,39.77,6.0,0.0,47.85,32.51,27.0,0.0,-44.410000000000004
47,6.0,69.56,2.43,0,70.56,20,25.83,8.0,0.0,41.99,44.730000000000004,-2.0,0.0,-39.56
48,7.0,57.4,4.45,0,58.4,20,46.82,28.0,0.0,434.59,11.579999999999998,-21.0,0.0,-430.14
49,14.0,75.81,6.78,0,76.81,20,79.52,14.0,0.0,24.01,-2.7099999999999937,0.0,0.0,-17.23
0,30.0,1.31,2160.83,0,2.31,21,43.27,36.0,0.0,16.86,-40.96,-6.0,0.0,2143.97
1,33.0,3.27,1708.28,0,4.27,21,43.02,21.0,0.0,29.13,-38.75,12.0,0.0,1679.1499999999999
2,3.0,57.81,19.69,0,58.81,21,0.0,45.0,0.0,-751.3399999999999,58.81,-42.0,0.0,771.03
3,6.0,116.71,5.14,0,117.71,21,48.8,12.0,0.0,3.18,68.91,-6.0,0.0,1.9599999999999995
4,12.0,0.4,2166.16,4,1.4,21,8.11,7.0,0.0,47.14,-6.709999999999999,5.0,4.0,2119.02
5,4.0,94.61,5.48,0,95.61,21,70.56,19.0,0.0,1.81,25.049999999999997,-15.0,0.0,3.6700000000000004
6,24.0,87.6,14.4,0,88.6,21,94.13,9.0,0.0,2.08,-5.530000000000001,15.0,0.0,12.32
7,20.0,65.69,7.7,0,66.69,21,33.7,18.0,0.0,5.37,32.989999999999995,2.0,0.0,2.33
8,12.0,81.52,36.06,0,82.52,21,51.27,15.0,0.0,8.47,31.249999999999993,-3.0,0.0,27.590000000000003
9,12.0,38.64,2.59,0,39.64,21,16.740000000000002,25.0,0.0,31.64,22.9,-13.0,0.0,-29.05
10,21.0,73.17,14.43,0,74.17,21,50.86,9.0,0.0,4.31,23.310000000000002,12.0,0.0,10.120000000000001
11,49.0,1.26,22071.84,1995,2.26,21,61.72,27.0,0.0,21.94,-59.46,22.0,1995.0,22049.9
12,14.0,78.52,24.01,0,79.52,21,58.97,28.0,0.0,18.64,20.549999999999997,-14.0,0.0,5.370000000000001
13,2.0,102.31,4.61,0,103.31,21,96.79,26.0,0.0,1.3,6.519999999999996,-24.0,0.0,3.3100000000000005
14,10.0,21.76,1.82,0,22.76,21,33.05,3.0,0.0,20.38,-10.289999999999996,7.0,0.0,-18.56
15,8.0,72.39,3.39,0,73.39,21,68.66,4.0,0.0,18.39,4.730000000000004,4.0,0.0,-15.0
16,29.0,76.19,4.09,0,77.19,21,56.25,38.0,0.0,1.32,20.939999999999998,-9.0,0.0,2.7699999999999996
17,9.0,1.16,52.60000000000001,0,2.16,21,37.16,27.0,0.0,16.95,-35.0,-18.0,0.0,35.650000000000006
18,21.0,89.44,13.51,0,90.44,21,72.28,33.0,0.0,3.44,18.159999999999997,-12.0,0.0,10.07
19,22.0,93.66,18.35,0,94.66,21,70.56,6.0,0.0,2.43,24.099999999999994,16.0,0.0,15.920000000000002
20,33.0,9.92,10892.2,0,10.92,21,58.4,7.0,0.0,4.45,-47.48,26.0,0.0,10887.75
21,11.0,40.74,32.32,0,41.74,21,76.81,14.0,0.0,6.78,-35.07,-3.0,0.0,25.54
22,8.0,24.83,41.99,0,25.83,21,88.56,38.0,0.0,20.47,-62.730000000000004,-30.0,0.0,21.520000000000003
23,28.0,56.92,314.57,0,57.92,21,57.53,12.0,0.0,56.87,0.39000000000000057,16.0,0.0,257.7
24,27.0,35.74,3.51,0,36.74,21,29.13,24.0,0.0,6.91,7.610000000000003,3.0,0.0,-3.4000000000000004
25,12.0,73.82,0.25,0,74.82,21,2.16,9.0,0.0,52.60000000000001,72.66,3.0,0.0,-52.35000000000001
26,38.0,87.56,20.47,0,88.56,21,61.87,26.0,0.0,374.69,26.690000000000005,12.0,0.0,-354.22
27,7.0,7.11,47.14,0,8.11,21,2.26,27.0,0.0,2160.83,5.85,-20.0,0.0,-2113.69
28,18.0,32.7,5.37,0,33.7,21,1.34,32.0,136.0,1848.39,32.36,-14.0,-136.0,-1843.0200000000002
29,9.0,93.13,2.08,0,94.13,21,58.81,3.0,0.0,19.69,35.31999999999999,6.0,0.0,-17.61
30,19.0,69.56,1.81,0,70.56,21,117.71,6.0,0.0,5.14,-47.14999999999999,13.0,0.0,-3.3299999999999996
31,25.0,15.74,31.64,0,16.740000000000002,21,1.4,10.0,0.0,2245.98,15.340000000000002,15.0,0.0,-2214.34
32,12.0,47.8,3.18,0,48.8,21,94.13,5.0,0.0,38.83,-45.33,7.0,0.0,-35.65
33,45.0,97.27,-751.3399999999999,0,0.0,21,74.82,12.0,0.0,0.25,-74.82,33.0,0.0,-751.5899999999999
34,21.0,42.02,29.13,0,43.02,21,66.69,20.0,0.0,7.7,-23.669999999999995,1.0,0.0,21.43
35,36.0,42.27,16.86,0,43.27,21,82.52,12.0,0.0,36.06,-39.24999999999999,24.0,0.0,-19.200000000000003
36,15.0,50.27,8.47,0,51.27,21,39.64,12.0,0.0,2.59,11.630000000000003,3.0,0.0,5.880000000000001
37,9.0,49.86,4.31,0,50.86,21,74.17,21.0,0.0,14.43,-23.310000000000002,-12.0,0.0,-10.120000000000001
38,6.0,55.77,13.23,0,56.77,21,88.6,24.0,0.0,14.4,-31.82999999999999,-18.0,0.0,-1.17
39,28.0,57.97,18.64,0,58.97,21,79.52,14.0,0.0,24.01,-20.549999999999997,14.0,0.0,-5.370000000000001
40,26.0,95.79,1.3,0,96.79,21,9.29,47.0,1863.0,20157.19,87.5,-21.0,-1863.0,-20155.89
41,3.0,32.05,20.38,0,33.05,21,39.77,6.0,0.0,47.85,-6.720000000000006,-3.0,0.0,-27.470000000000002
42,8.0,65.91,8.39,0,66.91,21,6.1,31.0,0.0,10892.2,60.809999999999995,-23.0,0.0,-10883.810000000001
43,27.0,60.72,21.94,0,61.72,21,94.66,22.0,0.0,18.35,-32.94,5.0,0.0,3.59
44,38.0,55.25,1.32,0,56.25,21,90.44,21.0,0.0,13.51,-34.19,17.0,0.0,-12.19
45,27.0,36.16,16.95,0,37.16,21,25.83,8.0,0.0,41.99,11.329999999999998,19.0,0.0,-25.040000000000003
46,33.0,71.28,3.44,0,72.28,21,77.19,29.0,0.0,4.09,-4.909999999999997,4.0,0.0,-0.6499999999999999
47,6.0,69.56,2.43,0,70.56,21,73.39,8.0,0.0,3.39,-2.8299999999999983,-2.0,0.0,-0.96
48,7.0,57.4,4.45,0,58.4,21,22.76,10.0,0.0,1.82,35.64,-3.0,0.0,2.63
49,14.0,75.81,6.78,0,76.81,21,103.31,2.0,0.0,4.61,-26.5,12.0,0.0,2.17
0,32.0,1.31,1962.51,0,2.31,22,8.11,7.0,0.0,47.14,-5.799999999999999,25.0,0.0,1915.37
1,32.0,0.34,1749.28,41,1.34,22,33.7,18.0,0.0,5.37,-32.36,14.0,41.0,1743.91
2,3.0,57.81,19.69,0,58.81,22,94.13,9.0,0.0,2.08,-35.31999999999999,-6.0,0.0,17.61
3,6.0,116.71,5.14,0,117.71,22,70.56,19.0,0.0,1.81,47.14999999999999,-13.0,0.0,3.3299999999999996
4,12.0,3.41,2067.21,0,4.41,22,16.740000000000002,25.0,0.0,31.64,-12.330000000000002,-13.0,0.0,2035.57
5,4.0,94.61,5.48,0,95.61,22,48.8,12.0,0.0,3.18,46.81,-8.0,0.0,2.3000000000000003
6,24.0,79.12,14.23,0,80.12,22,0.0,45.0,0.0,-751.3399999999999,80.12,-21.0,0.0,765.5699999999999
7,20.0,65.69,7.7,0,66.69,22,43.02,21.0,0.0,29.13,23.669999999999995,-1.0,0.0,-21.43
8,12.0,79.91,17.11,0,80.91,22,43.27,36.0,0.0,16.86,37.63999999999999,-24.0,0.0,0.25
9,12.0,38.64,2.59,0,39.64,22,51.27,15.0,0.0,8.47,-11.630000000000003,-3.0,0.0,-5.880000000000001
10,21.0,73.17,14.43,0,74.17,22,76.81,14.0,0.0,6.78,-2.6400000000000006,7.0,0.0,7.6499999999999995
11,49.0,4.53,23915.71,1958,5.53,22,88.56,38.0,0.0,20.47,-83.03,11.0,1958.0,23895.239999999998
12,14.0,78.52,24.01,0,79.52,22,56.77,6.0,0.0,13.23,22.749999999999993,8.0,0.0,10.780000000000001
13,2.0,102.31,4.61,0,103.31,22,58.97,28.0,0.0,18.64,44.34,-26.0,0.0,-14.030000000000001
14,10.0,21.76,1.82,0,22.76,22,96.79,26.0,0.0,1.3,-74.03,-16.0,0.0,0.52
15,8.0,72.39,3.39,0,73.39,22,33.05,3.0,0.0,20.38,40.34,5.0,0.0,-16.99
16,29.0,76.19,4.09,0,77.19,22,66.91,8.0,0.0,8.39,10.280000000000001,21.0,0.0,-4.300000000000001
17,9.0,1.16,52.60000000000001,0,2.16,22,61.72,27.0,0.0,21.94,-59.56,-18.0,0.0,30.660000000000007
18,21.0,89.44,13.51,0,90.44,22,56.25,38.0,0.0,1.32,34.19,-17.0,0.0,12.19
19,22.0,93.66,18.35,0,94.66,22,37.16,27.0,0.0,16.95,57.5,-5.0,0.0,1.4000000000000021
20,26.0,7.62,10751.38,0,8.620000000000001,22,72.28,33.0,0.0,3.44,-63.66,-7.0,0.0,10747.939999999999
21,11.0,40.74,32.32,0,41.74,22,70.56,6.0,0.0,2.43,-28.82,5.0,0.0,29.89
22,8.0,24.83,41.99,0,25.83,22,58.4,7.0,0.0,4.45,-32.57,1.0,0.0,37.54
23,32.0,63.77,165.82,0,64.77000000000001,22,50.86,9.0,0.0,4.31,13.91000000000001,23.0,0.0,161.51
24,27.0,35.74,3.51,0,36.74,22,74.82,12.0,0.0,0.25,-38.07999999999999,15.0,0.0,3.26
25,12.0,73.82,0.25,0,74.82,22,79.52,14.0,0.0,24.01,-4.700000000000003,-2.0,0.0,-23.76
26,38.0,87.56,20.47,0,88.56,22,57.92,28.0,0.0,314.57,30.64,10.0,0.0,-294.1
27,7.0,7.11,47.14,0,8.11,22,36.74,27.0,0.0,3.51,-28.630000000000003,-20.0,0.0,43.63
28,18.0,32.7,5.37,0,33.7,22,2.31,30.0,0.0,2160.83,31.390000000000004,-12.0,0.0,-2155.46
29,9.0,93.13,2.08,0,94.13,22,4.27,33.0,0.0,1708.28,89.86,-24.0,0.0,-1706.2
30,19.0,69.56,1.81,0,70.56,22,58.81,3.0,0.0,19.69,11.75,16.0,0.0,-17.880000000000003
31,25.0,15.74,31.64,0,16.740000000000002,22,117.71,6.0,0.0,5.14,-100.97,19.0,0.0,26.5
32,12.0,47.8,3.18,0,48.8,22,1.4,12.0,4.0,2166.16,47.4,0.0,-4.0,-2162.98
33,45.0,97.27,-751.3399999999999,0,0.0,22,88.6,24.0,0.0,14.4,-88.6,21.0,0.0,-765.7399999999999
34,21.0,42.02,29.13,0,43.02,22,66.69,20.0,0.0,7.7,-23.669999999999995,1.0,0.0,21.43
35,36.0,42.27,16.86,0,43.27,22,82.52,12.0,0.0,36.06,-39.24999999999999,24.0,0.0,-19.200000000000003
36,15.0,50.27,8.47,0,51.27,22,39.64,12.0,0.0,2.59,11.630000000000003,3.0,0.0,5.880000000000001
37,9.0,49.86,4.31,0,50.86,22,74.17,21.0,0.0,14.43,-23.310000000000002,-12.0,0.0,-10.120000000000001
38,6.0,55.77,13.23,0,56.77,22,95.61,4.0,0.0,5.48,-38.839999999999996,2.0,0.0,7.75
39,28.0,57.97,18.64,0,58.97,22,103.31,2.0,0.0,4.61,-44.34,26.0,0.0,14.030000000000001
40,26.0,95.79,1.3,0,96.79,22,2.26,49.0,1995.0,22071.84,94.53,-23.0,-1995.0,-22070.54
41,3.0,32.05,20.38,0,33.05,22,41.74,11.0,0.0,32.32,-8.690000000000005,-8.0,0.0,-11.940000000000001
42,8.0,65.91,8.39,0,66.91,22,10.92,33.0,0.0,10892.2,55.989999999999995,-25.0,0.0,-10883.810000000001
43,27.0,60.72,21.94,0,61.72,22,94.66,22.0,0.0,18.35,-32.94,5.0,0.0,3.59
44,38.0,55.25,1.32,0,56.25,22,90.44,21.0,0.0,13.51,-34.19,17.0,0.0,-12.19
45,27.0,36.16,16.95,0,37.16,22,25.83,8.0,0.0,41.99,11.329999999999998,19.0,0.0,-25.040000000000003
46,33.0,71.28,3.44,0,72.28,22,77.19,29.0,0.0,4.09,-4.909999999999997,4.0,0.0,-0.6499999999999999
47,6.0,69.56,2.43,0,70.56,22,73.39,8.0,0.0,3.39,-2.8299999999999983,-2.0,0.0,-0.96
48,7.0,57.4,4.45,0,58.4,22,22.76,10.0,0.0,1.82,35.64,-3.0,0.0,2.63
49,14.0,75.81,6.78,0,76.81,22,2.16,9.0,0.0,52.60000000000001,74.65,5.0,0.0,-45.82000000000001
0,32.0,1.31,1863.89,0,2.31,23,51.27,15.0,0.0,8.47,-48.96,17.0,0.0,1855.42
1,33.0,0.34,1863.38,170,1.34,23,8.11,7.0,0.0,47.14,-6.77,26.0,170.0,1816.24
2,3.0,57.81,19.69,0,58.81,23,33.7,18.0,0.0,5.37,25.11,-15.0,0.0,14.32
3,6.0,116.71,5.14,0,117.71,23,94.13,9.0,0.0,2.08,23.58,-3.0,0.0,3.0599999999999996
4,12.0,0.4,2067.21,0,1.4,23,70.56,19.0,0.0,1.81,-69.16,-7.0,0.0,2065.4
5,4.0,94.61,5.48,0,95.61,23,16.740000000000002,25.0,0.0,31.64,78.87,-21.0,0.0,-26.16
6,24.0,79.12,14.23,0,80.12,23,48.8,12.0,0.0,3.18,31.320000000000007,12.0,0.0,11.05
7,20.0,65.69,7.7,0,66.69,23,0.0,45.0,0.0,-751.3399999999999,66.69,-25.0,0.0,759.04
8,12.0,79.91,17.11,0,80.91,23,43.02,21.0,0.0,29.13,37.88999999999999,-9.0,0.0,-12.02
9,12.0,38.64,2.59,0,39.64,23,43.27,36.0,0.0,16.86,-3.6300000000000026,-24.0,0.0,-14.27
10,21.0,73.17,14.43,0,74.17,23,50.86,9.0,0.0,4.31,23.310000000000002,12.0,0.0,10.120000000000001
11,48.0,9.21,25711.85,1829,10.21,23,76.81,14.0,0.0,6.78,-66.6,34.0,1829.0,25705.07
